T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
4.2600	-0.5161	-3.1934	0.6285	0.1459
4.2700	-0.5147	-3.1997	0.6288	0.1451
4.2800	-0.5132	-3.2060	0.6291	0.1442
4.2900	-0.5118	-3.2123	0.6295	0.1433
4.3000	-0.5104	-3.2186	0.6298	0.1425
4.3100	-0.5089	-3.2249	0.6301	0.1416
4.3200	-0.5075	-3.2312	0.6305	0.1408
4.3300	-0.5061	-3.2375	0.6308	0.1399
4.3400	-0.5047	-3.2438	0.6311	0.1391
4.3500	-0.5033	-3.2501	0.6314	0.1383
4.3600	-0.5020	-3.2564	0.6318	0.1375
4.3700	-0.5006	-3.2627	0.6321	0.1367
4.3800	-0.4992	-3.2690	0.6324	0.1359
4.3900	-0.4979	-3.2754	0.6327	0.1351
4.4000	-0.4965	-3.2817	0.6330	0.1343
4.4100	-0.4952	-3.2880	0.6333	0.1335
4.4200	-0.4938	-3.2944	0.6336	0.1327
4.4300	-0.4925	-3.3007	0.6339	0.1319
4.4400	-0.4912	-3.3070	0.6342	0.1311
4.4500	-0.4899	-3.3134	0.6345	0.1304
4.4600	-0.4886	-3.3197	0.6348	0.1296
4.4700	-0.4873	-3.3261	0.6351	0.1289
4.4800	-0.4860	-3.3324	0.6354	0.1281
4.4900	-0.4847	-3.3388	0.6356	0.1274
4.5000	-0.4835	-3.3451	0.6359	0.1267
4.5100	-0.4822	-3.3515	0.6362	0.1259
4.5200	-0.4810	-3.3579	0.6365	0.1252
4.5300	-0.4797	-3.3642	0.6368	0.1245
4.5400	-0.4785	-3.3706	0.6370	0.1238
4.5500	-0.4772	-3.3770	0.6373	0.1231
4.5600	-0.4760	-3.3833	0.6376	0.1224
4.5700	-0.4748	-3.3897	0.6378	0.1217
4.5800	-0.4736	-3.3961	0.6381	0.1210
4.5900	-0.4724	-3.4025	0.6384	0.1203
4.6000	-0.4712	-3.4089	0.6386	0.1196
4.6100	-0.4700	-3.4153	0.6389	0.1190
4.6200	-0.4688	-3.4217	0.6391	0.1183
4.6300	-0.4676	-3.4280	0.6394	0.1176
4.6400	-0.4664	-3.4344	0.6397	0.1170
4.6500	-0.4653	-3.4408	0.6399	0.1163
4.6600	-0.4641	-3.4472	0.6402	0.1157
4.6700	-0.4630	-3.4536	0.6404	0.1150
4.6800	-0.4618	-3.4600	0.6406	0.1144
4.6900	-0.4607	-3.4665	0.6409	0.1138
4.7000	-0.4595	-3.4729	0.6411	0.1132
4.7100	-0.4584	-3.4793	0.6414	0.1125
4.7200	-0.4573	-3.4857	0.6416	0.1119
4.7300	-0.4562	-3.4921	0.6418	0.1113
4.7400	-0.4551	-3.4985	0.6421	0.1107
4.7500	-0.4540	-3.5050	0.6423	0.1101
4.7600	-0.4529	-3.5114	0.6425	0.1095
4.7700	-0.4518	-3.5178	0.6428	0.1090
4.7800	-0.4507	-3.5242	0.6430	0.1084
4.7900	-0.4496	-3.5307	0.6432	0.1078
4.8000	-0.4485	-3.5371	0.6435	0.1072
4.8100	-0.4474	-3.5435	0.6437	0.1067
4.8200	-0.4464	-3.5500	0.6439	0.1061
4.8300	-0.4453	-3.5564	0.6441	0.1056
4.8400	-0.4443	-3.5629	0.6443	0.1050
4.8500	-0.4432	-3.5693	0.6446	0.1045
4.8600	-0.4422	-3.5757	0.6448	0.1039
4.8700	-0.4411	-3.5822	0.6450	0.1034
4.8800	-0.4401	-3.5886	0.6452	0.1029
4.8900	-0.4391	-3.5951	0.6454	0.1023
4.9000	-0.4381	-3.6015	0.6456	0.1018
4.9100	-0.4371	-3.6080	0.6458	0.1013
4.9200	-0.4360	-3.6145	0.6460	0.1008
4.9300	-0.4350	-3.6209	0.6462	0.1003
4.9400	-0.4340	-3.6274	0.6464	0.0998
4.9500	-0.4330	-3.6339	0.6466	0.0993
4.9600	-0.4321	-3.6403	0.6468	0.0988
4.9700	-0.4311	-3.6468	0.6470	0.0983
4.9800	-0.4301	-3.6533	0.6472	0.0978
4.9900	-0.4291	-3.6597	0.6474	0.0974
5.0000	-0.4281	-3.6662	0.6476	0.0969
